Cragig_cell_cluster	Procro_cell_cluster	Cragig_gene	Procro_gene	Cragig_Expression (Fold-change)	Procro_Expression (Fold-change)	EC_score	final_score	One-to-one-ortholog (yes/no)
Cragig|Pro-4	Procro|66	Cragig_G23100	Procro_g22547	1.571675215815569	3.969586199205368	0.8000967208404516	4.433545087477972	n
Cragig|Pro-4	Procro|66	Cragig_G23693	Procro_g3636	2.717960123052269	2.620331992207682	0.7949871076652173	4.243873408582544	y
Cragig|Pro-4	Procro|66	Cragig_G3885	Procro_g24316	1.513453913914105	3.7607687498611617	0.7943779039871163	4.1897259448111415	y
Cragig|Pro-4	Procro|66	Cragig_G27918	Procro_g6131	2.187653221108801	2.7668403340876093	0.8341580955435663	4.132830908385511	y
Cragig|Pro-4	Procro|66	Cragig_G22591	Procro_g110	2.709372956603437	2.2452501953007937	0.8319891992549672	4.1221929487629225	y
Cragig|Pro-4	Procro|66	Cragig_G4590	Procro_g31654	2.5281546142540168	2.903564242586699	0.7549037006429152	4.100424665880962	n
Cragig|Pro-4	Procro|66	Cragig_G34688	Procro_g18734	3.100297357341593	2.1611969989883564	0.7750427787682437	4.077883206403396	y
Cragig|Pro-4	Procro|66	Cragig_G17022	Procro_g27029	3.00542764974255	2.024263067945971	0.8075598625906103	4.06177634484981	y
Cragig|Pro-4	Procro|66	Cragig_G27814	Procro_g17060	3.518794534692705	1.5293536164503154	0.7922565618346222	3.999428497856374	y
Cragig|Pro-4	Procro|66	Cragig_G18702	Procro_g38133	1.655857040941164	3.324671872970072	0.8021935459602796	3.9953481502081547	y
Cragig|Pro-4	Procro|66	Cragig_G15560	Procro_g35857	3.5214553471576684	1.8875060757024404	0.7237942707004141	3.914975288305708	n
Cragig|Pro-4	Procro|66	Cragig_G25932	Procro_g3965	2.4548066614738646	2.566460874877798	0.7733216799167415	3.8830550465228657	y
Cragig|Pro-4	Procro|66	Cragig_G22119	Procro_g33015	3.010634692994916	1.791449462253694	0.8048656573355986	3.865032620195035	y
Cragig|Pro-4	Procro|66	Cragig_G21588	Procro_g4652	1.6182890337917122	3.2825921448382416	0.7836172152390133	3.8404148614152973	y
Cragig|Pro-4	Procro|66	Cragig_G16953	Procro_g13770	1.622570598249646	3.391950271494098	0.7434893972722239	3.728243099054763	y
Cragig|Pro-4	Procro|66	Cragig_G15607	Procro_g39978	2.3195491532647834	2.24960464431904	0.8158974392262203	3.7279608828794006	y
Cragig|Pro-4	Procro|66	Cragig_G10233	Procro_g12653	3.0344213872389805	1.7120981507266062	0.7811134432071509	3.707570219550315	n
Cragig|Pro-4	Procro|66	Cragig_G18591	Procro_g35711	3.1959228331168426	1.6231872891512122	0.7647976888401843	3.685644283776946	y
Cragig|Pro-4	Procro|66	Cragig_G3526	Procro_g13546	1.7074038404646397	2.827495980523867	0.8075005883358817	3.6619342734925038	y
Cragig|Pro-4	Procro|66	Cragig_G13381	Procro_g7045	1.800822654104582	2.854783522426029	0.7849488912986254	3.654412906590736	y
Cragig|Pro-4	Procro|66	Cragig_G2896	Procro_g13766	2.8047550238165497	1.7142937824624924	0.8044448768133198	3.635325660280524	y
Cragig|Pro-4	Procro|66	Cragig_G21225	Procro_g2342	2.6867385383031146	1.563648699386842	0.8253350352561308	3.507993500671049	y
Cragig|Pro-4	Procro|66	Cragig_G12546	Procro_g19758	1.873190421760154	2.461769272340252	0.8090478361780528	3.507189760431007	y
Cragig|Pro-4	Procro|66	Cragig_G9121	Procro_g37147	2.7193917148433138	1.551715811678083	0.8094426896689075	3.4572167641325944	y
Cragig|Pro-4	Procro|66	Cragig_G2615	Procro_g14034	1.9064366801668864	2.2675909834338586	0.8236981596057892	3.4381389046515856	n
Cragig|Pro-4	Procro|66	Cragig_G26985	Procro_g18166	1.6684336770551105	2.619033567982498	0.8013747522281172	3.4358680011781813	y
Cragig|Pro-4	Procro|66	Cragig_G27437	Procro_g9776	1.7657263675341852	3.358241805111062	0.6651218197672084	3.4080630354190644	y
Cragig|Pro-4	Procro|66	Cragig_G23411	Procro_g31281	1.7099379974136308	2.545101725772605	0.792114987675839	3.370480737891871	n
Cragig|Pro-4	Procro|66	Cragig_G2035	Procro_g40916	1.9330825276733012	2.1698080136206217	0.8201563651166175	3.3650117928189758	n
Cragig|Pro-4	Procro|66	Cragig_G5375	Procro_g9008	1.6629398813914305	2.4115879794461184	0.8127564723068602	3.3115988904903433	y
Cragig|Pro-4	Procro|66	Cragig_G10994	Procro_g4741	1.997706899163801	2.6622899647103644	0.7051166996763225	3.285841609156965	y
Cragig|Pro-4	Procro|66	Cragig_G34618	Procro_g14893	1.714004982870548	2.306041439966633	0.8146392503768947	3.2748876043803983	n
Cragig|Pro-4	Procro|66	Cragig_G20557	Procro_g26994	1.5899248620071198	2.48436571655608	0.8024140011236638	3.2692678048853447	y
Cragig|Pro-4	Procro|66	Cragig_G28274	Procro_g13760	1.7036980963765664	2.2729888279704897	0.8210464668033701	3.265044748818311	y
Cragig|Pro-4	Procro|66	Cragig_G21245	Procro_g29740	2.467134801532399	1.512746381631882	0.8203771774626095	3.265003691680864	y
Cragig|Pro-4	Procro|66	Cragig_G16773	Procro_g32815	1.5238041312895327	2.5835937373522224	0.7899583613776182	3.244673289838162	y
Cragig|Pro-4	Procro|66	Cragig_G1433	Procro_g20037	1.854688413915207	2.1537298968433136	0.7923759579319155	3.176174298779113	y
Cragig|Pro-4	Procro|66	Cragig_G32559	Procro_g38036	2.358578664483268	1.591673105478695	0.7975405883208664	3.1504861206310077	y
Cragig|Pro-4	Procro|66	Cragig_G1703	Procro_g41216	1.5913975763000778	2.3091354889023434	0.8065530206718589	3.1459867259694776	y
Cragig|Pro-4	Procro|66	Cragig_G6859	Procro_g28773	1.7089946849355009	2.223154954748308	0.7922734262748954	3.115337667657886	y
Cragig|Pro-4	Procro|66	Cragig_G1900	Procro_g7105	1.5023028376622758	2.3748761922914454	0.7977806029445751	3.0931382242405427	y
Cragig|Pro-4	Procro|66	Cragig_G24594	Procro_g22037	1.8045681157277345	1.93533090451842	0.8221702410237463	3.0748336788802533	n
Cragig|Pro-4	Procro|66	Cragig_G32582	Procro_g27863	1.6306730983085904	2.186847614769193	0.8028111983235051	3.0647483782907776	y
Cragig|Pro-4	Procro|66	Cragig_G24712	Procro_g43274	1.7049036635151558	2.0554174786021377	0.8077590984518179	3.037433615645975	y
Cragig|Pro-4	Procro|66	Cragig_G30432	Procro_g12559	2.465399124908508	1.812864345103276	0.7098367757202615	3.0368687472349425	y
Cragig|Pro-4	Procro|66	Cragig_G12279	Procro_g37775	1.7320110850484125	2.0853578532406045	0.793378715152301	3.028619263522044	y
Cragig|Pro-4	Procro|66	Cragig_G5115	Procro_g39265	1.5251281226336586	2.2166721510759584	0.8021684534521425	3.0015541386884466	y
Cragig|Pro-4	Procro|66	Cragig_G14754	Procro_g24686	1.6611251628105803	3.298049230689739	0.6037034394203856	2.9938706380416478	y
Cragig|Pro-4	Procro|66	Cragig_G13720	Procro_g3037	1.997154349461757	1.6682145003007407	0.8060176125749424	2.9543518494921317	y
Cragig|Pro-4	Procro|66	Cragig_G3659	Procro_g18660	1.686871176699174	1.99498191821002	0.7955841410651454	2.929223932041378	y
Cragig|Pro-4	Procro|66	Cragig_G21360	Procro_g35973	1.557832135567813	2.1334511393847566	0.7889368696133576	2.912189471797223	y
Cragig|Pro-4	Procro|66	Cragig_G21620	Procro_g23811	1.685086455697678	2.124094801630886	0.7579288562054166	2.8870883934461493	y
Cragig|Pro-4	Procro|66	Cragig_G10525	Procro_g25110	1.5545075315248622	2.0965941234086447	0.7897029719123388	2.8832858276550493	y
Cragig|Pro-4	Procro|66	Cragig_G2474	Procro_g35500	1.505752372227495	2.08384007166954	0.8016770886747112	2.8776940199521173	n
Cragig|Pro-4	Procro|66	Cragig_G9039	Procro_g11467	1.5957161179265338	1.968722726501992	0.8059160949546589	2.8726386342065346	n
Cragig|Pro-4	Procro|66	Cragig_G2694	Procro_g38769	2.107810430430556	1.5861963097831466	0.7760852655444428	2.8668642019017128	y
Cragig|Pro-4	Procro|66	Cragig_G1087	Procro_g4542	1.6995136563149642	1.9599170675006297	0.7824125768850427	2.863184622552856	n
Cragig|Pro-4	Procro|66	Cragig_G11218	Procro_g37907	1.5475574070018976	2.3712694636974354	0.7279590156784891	2.8527453514087	y
Cragig|Pro-4	Procro|66	Cragig_G25420	Procro_g750	1.7809161343368674	1.8128789282107605	0.793592171341735	2.852007627044378	y
Cragig|Pro-4	Procro|66	Cragig_G20994	Procro_g9024	1.8876663259833129	1.79292568817174	0.7699922987062079	2.834027505578961	y
Cragig|Pro-4	Procro|66	Cragig_G13687	Procro_g3733	2.103687331068901	1.5816472129218058	0.7679266383051883	2.8300665673967673	y
Cragig|Pro-4	Procro|66	Cragig_G30875	Procro_g15320	1.9443830614476625	1.817011425137354	0.7479786151958873	2.813442639281306	n
Cragig|Pro-4	Procro|66	Cragig_G14750	Procro_g37361	1.9608429532570093	1.7450682517716711	0.7554457775200211	2.79961497170305	y
Cragig|Pro-4	Procro|66	Cragig_G5284	Procro_g6858	2.065580141758773	1.5242598765009665	0.7785123697115799	2.794734859500851	y
Cragig|Pro-4	Procro|66	Cragig_G740	Procro_g43046	1.713156931235532	1.7483842481044074	0.8064182140210118	2.791449855603501	y
Cragig|Pro-4	Procro|66	Cragig_G24036	Procro_g31560	1.6760321606227022	1.809918795797998	0.7986573935366752	2.7840805048516364	y
Cragig|Pro-4	Procro|66	Cragig_G27302	Procro_g32371	1.8340803927455116	1.6628294039801357	0.7919401339108761	2.7693432126931636	y
Cragig|Pro-4	Procro|66	Cragig_G35349	Procro_g19693	1.635066776158543	1.866685975500348	0.7904818540370704	2.768072007510733	y
Cragig|Pro-4	Procro|66	Cragig_G3525	Procro_g13290	1.6977724756709602	2.0160670066592896	0.7446674030772685	2.7655752027526948	n
Cragig|Pro-4	Procro|66	Cragig_G853	Procro_g15738	1.5035834962287813	2.501572710679528	0.6777284481022926	2.7144083005152333	y
Cragig|Pro-4	Procro|66	Cragig_G3494	Procro_g26280	1.5527447375365924	1.7596142444410954	0.8152800267696773	2.7005001194975504	y
Cragig|Pro-4	Procro|66	Cragig_G3508	Procro_g7968	1.666564376356416	1.795941008793301	0.7733325888862447	2.6776682535303937	y
Cragig|Pro-4	Procro|66	Cragig_G1651	Procro_g5597	1.6531544097942474	1.841879833245538	0.7637748495177857	2.66941925303722	y
Cragig|Pro-4	Procro|66	Cragig_G16803	Procro_g30369	1.837132109271873	1.755577275530362	0.7426862813403027	2.6682559729351785	y
Cragig|Pro-4	Procro|66	Cragig_G3361	Procro_g15118	1.9783666694593465	1.8197587815092255	0.6991544058744329	2.6554761431084946	y
Cragig|Pro-4	Procro|66	Cragig_G15292	Procro_g14026	1.612544205164376	1.7957772251541688	0.7771712966687144	2.6488495854644305	y
Cragig|Pro-4	Procro|66	Cragig_G35174	Procro_g37213	1.780917798518192	1.5074258222582138	0.8007087880459989	2.6330056352706674	y
Cragig|Pro-4	Procro|66	Cragig_G15119	Procro_g28090	1.781196360787161	1.7420580297367991	0.7417543091154604	2.6133891262811124	y
Cragig|Pro-4	Procro|66	Cragig_G28190	Procro_g31054	1.5688996657759948	1.7429122781591135	0.7880424655942445	2.609848449883091	y
Cragig|Pro-4	Procro|66	Cragig_G1373	Procro_g20076	1.5857038717334184	1.64996832327511	0.7906903214201194	2.5584146878814367	n
Cragig|Pro-4	Procro|66	Cragig_G12256	Procro_g6810	1.6129041005430231	1.5512448210474754	0.8043329662247369	2.545029287679688	n
Cragig|Pro-4	Procro|66	Cragig_G11262	Procro_g41575	2.0171795177197245	1.62950883255899	0.6884470370321972	2.5105517897292127	n
Cragig|Pro-4	Procro|66	Cragig_G4369	Procro_g38491	1.560525289831216	1.7073658936178615	0.7593385897148717	2.481435882581885	y
Cragig|Pro-4	Procro|66	Cragig_G24863	Procro_g22668	1.6873678892937731	1.7541884324185353	0.7055117035411452	2.428058263364049	n
Cragig|Pro-4	Procro|66	Cragig_G11808	Procro_g2836	1.6811932731401216	1.565807595001797	0.7463625554933757	2.4234398656356118	y
Cragig|Pro-4	Procro|66	Cragig_G21626	Procro_g22222	1.6097436413569004	1.7172161107182415	0.728169753996839	2.422591464225941	y
Cragig|Pro-4	Procro|66	Cragig_G24690	Procro_g24942	1.5428400045671868	1.723192924821206	0.7352276113456273	2.40127758925039	y
Cragig|Pro-4	Procro|66	Cragig_G14873	Procro_g39138	1.5243772223445842	1.6459450508948696	0.7543304041386759	2.3914704816225627	n
Cragig|Pro-4	Procro|66	Cragig_G67	Procro_g8090	1.5083959599355412	1.634479943364848	0.755081937878557	2.373128827575878	n
Cragig|Pro-4	Procro|66	Cragig_G30744	Procro_g32978	1.517725189321567	1.5207786431136936	0.7488615691136584	2.275418747715334	y
Cragig|Pro-4	Procro|66	Cragig_G12217	Procro_g10351	1.610967126743463	2.36302223087188	0.5707659079480634	2.268217643875262	y
Cragig|Pro-4	Procro|66	Cragig_G4037	Procro_g35485	2.189488139701413	2.106971498686858	0.5269104612743049	2.263849529909597	y
Cragig|Pro-4	Procro|66	Cragig_G26940	Procro_g33014	1.561531129577687	1.6934670296685728	0.6528928476409235	2.1251650172562546	y
Cragig|Pro-4	Procro|66	Cragig_G3711	Procro_g38285	1.650597745266471	2.08088796316684	0.5692427566795013	2.1241212111787395	y
Cragig|Pro-4	Procro|66	Cragig_G11257	Procro_g3960	1.6523517563653256	1.783102621250533	0.6135860517365129	2.107946887482234	y
Cragig|Pro-4	Procro|66	Cragig_G34607	Procro_g20864	1.670326601863581	1.5742809252882417	0.600429193091987	1.9481570794279564	n
Cragig|Pro-4	Procro|66	Cragig_G31050	Procro_g29164	1.5969291269967023	1.7808274162771256	0.5648935189461656	1.9080727798733885	y
Cragig|Pro-4	Procro|66	Cragig_G22221	Procro_g13544	1.548699082758224	1.5121304778785585	0.6049108049993206	1.8515288734905124	y
Cragig|Pro-4	Procro|66	Cragig_G4651	Procro_g21437	1.5814012811629594	1.6850808300280593	0.5471265333829561	1.7871790338533817	y
Cragig|Pro-4	Procro|66	Cragig_G367	Procro_g27994	1.5137239516830472	1.8481110024517504	0.529478571115223	1.780019567840504	y
Cragig|Pro-4	Procro|66	Cragig_G17844	Procro_g30014	1.500737563036096	1.554764599245377	0.5704610674586068	1.7430450251171703	y
Cragig|Pro-4	Procro|66	Cragig_G19460	Procro_g11622	1.524754121980887	1.564445261783493	0.562358550955546	1.7372376890665024	y
Cragig|Pro-4	Procro|66	Cragig_G13036	Procro_g22212	1.6286198588476546	1.6049282231498343	0.494877828902441	1.6002112544705691	y
Cragig|Pro-4	Procro|66	Cragig_G23774	Procro_g15651	1.501861295773924	1.7541582509701314	0.4266091873724012	1.3890478529051358	n
Cragig|Pro-4	Procro|66	Cragig_G5053	Procro_g32420	1.6710842407873816	1.7465787874430665	0.17931799624217418	0.612848486053245	y
Cragig|Pro-4	Procro|66	Cragig_G6836	Procro_g7038	2.024094920939603	1.708526142420745	0.0	0.37326210633603485	y
Cragig|Pro-3	Procro|Unk	Cragig_G550	Procro_g16895	3.443896919081398	2.048299346129408	0.7971139709590703	4.377906374248762	n
Cragig|Pro-3	Procro|Unk	Cragig_G32299	Procro_g8895	3.8758619943288	1.633532186582086	0.7894077916117425	4.3491586934714475	y
Cragig|Pro-3	Procro|Unk	Cragig_G13381	Procro_g7045	3.003701199009116	1.5852100538865292	0.7849488912986254	3.602060800228223	y
Cragig|Pro-3	Procro|Unk	Cragig_G25932	Procro_g3965	2.865522405478333	1.6468153220771935	0.7733216799167415	3.4894885918249314	y
Cragig|Pro-3	Procro|Unk	Cragig_G17022	Procro_g27029	2.279521984503029	2.0399190002738	0.8075598625906103	3.4882071681346267	y
Cragig|Pro-3	Procro|Unk	Cragig_G27918	Procro_g6131	2.278413661090404	1.844439211517643	0.8341580955435663	3.43911110042105	y
Cragig|Pro-3	Procro|Unk	Cragig_G22591	Procro_g110	2.3642495003204416	1.7289055677425982	0.8319891992549672	3.4054608075041792	y
Cragig|Pro-3	Procro|Unk	Cragig_G15607	Procro_g39978	2.541653969838268	1.6170051638946696	0.8158974392262203	3.3930393378274353	y
Cragig|Pro-3	Procro|Unk	Cragig_G5523	Procro_g9153	2.469853536844283	1.636265481215298	0.8231780861145729	3.380067194644935	n
Cragig|Pro-3	Procro|Unk	Cragig_G2732	Procro_g7859	2.610152133494887	1.805512753830808	0.7603081881261292	3.3572661698547677	y
Cragig|Pro-3	Procro|Unk	Cragig_G15487	Procro_g40073	2.201046829315498	1.8640420577242387	0.8067687007146884	3.2795864796867673	y
Cragig|Pro-3	Procro|Unk	Cragig_G3357	Procro_g36131	2.852635821385877	1.5933115452336697	0.7296642929442547	3.244049041731823	y
Cragig|Pro-3	Procro|Unk	Cragig_G32298	Procro_g8896	2.449400815380176	1.641645201934018	0.7605501476003996	3.1114456523083374	y
Cragig|Pro-3	Procro|Unk	Cragig_G23100	Procro_g22547	1.6337033680516906	2.1801811913642597	0.8000967208404516	3.051476529652732	n
Cragig|Pro-3	Procro|Unk	Cragig_G21245	Procro_g29740	2.104783557274992	1.5938948617719024	0.8203771774626095	3.034311361759558	y
Cragig|Pro-3	Procro|Unk	Cragig_G4972	Procro_g37017	2.164639923889223	1.562216093470422	0.8072759617338766	3.0086012756576928	y
Cragig|Pro-3	Procro|Unk	Cragig_G15772	Procro_g24893	1.8954201144255785	2.047420654373948	0.7601697740424422	2.997228376303666	y
Cragig|Pro-3	Procro|Unk	Cragig_G24596	Procro_g16136	2.250887924177082	1.510552449762759	0.7907664049960942	2.974420682107572	n
Cragig|Pro-3	Procro|Unk	Cragig_G31077	Procro_g3163	2.177030259110664	1.6500960366824085	0.774268422326834	2.9632230390892422	y
Cragig|Pro-3	Procro|Unk	Cragig_G10665	Procro_g24395	1.794602945287095	1.9071111215634855	0.7872838295701992	2.9142996265240013	y
Cragig|Pro-3	Procro|Unk	Cragig_G21588	Procro_g4652	2.128761082173171	1.5789831785321435	0.7836172152390133	2.905452232392332	y
Cragig|Pro-3	Procro|Unk	Cragig_G1434	Procro_g17094	1.7348160633680068	1.8871682507136207	0.7941740018557115	2.87648577737282	y
Cragig|Pro-3	Procro|Unk	Cragig_G3885	Procro_g24316	2.0986755062254656	1.5118634731743854	0.7943779039871163	2.868132386719436	y
Cragig|Pro-3	Procro|Unk	Cragig_G2035	Procro_g40916	1.7875009477582038	1.6082713884619837	0.8201563651166175	2.785064296037914	n
Cragig|Pro-3	Procro|Unk	Cragig_G16953	Procro_g13770	1.842429850424652	1.653110115511746	0.7434893972722239	2.5988969024150226	y
Cragig|Pro-3	Procro|Unk	Cragig_G17007	Procro_g29337	1.7727960601318875	1.5661231474435249	0.7502944403727412	2.505172518297591	y
Cragig|Pro-3	Procro|Unk	Cragig_G2981	Procro_g29328	1.55823523720255	1.5652215256425257	0.7818604028973682	2.4421071630305606	y
Cragig|Pro-3	Procro|Unk	Cragig_G13295	Procro_g20062	1.572298990664286	1.6114761188124596	0.7532061734155804	2.3980390672247505	n
Cragig|Pro-3	Procro|Unk	Cragig_G15560	Procro_g35857	1.7372772281172382	1.5528374359938455	0.7237942707004141	2.38136614383102	n
Cragig|Pro-3	Procro|Unk	Cragig_G16291	Procro_g39330	1.5414857564859967	1.6227962133623932	0.6064916311491543	1.919110533309209	n
Cragig|Pro-3	Procro|Neuron-p1	Cragig_G27918	Procro_g6131	2.278413661090404	3.1954797594061213	0.8341580955435663	4.566092510849839	y
Cragig|Pro-3	Procro|Neuron-p1	Cragig_G16773	Procro_g32815	2.4653937408829267	3.005193261696944	0.7899583613776182	4.32153594433169	y
Cragig|Pro-3	Procro|Neuron-p1	Cragig_G1350	Procro_g8091	2.2810644526392267	3.063127692940152	0.7728922664694858	4.130484779845271	y
Cragig|Pro-3	Procro|Neuron-p1	Cragig_G4085	Procro_g2194	2.295767263911721	2.995843362816873	0.7779431273271017	4.116572119554567	y
Cragig|Pro-3	Procro|Neuron-p1	Cragig_G740	Procro_g43046	2.4304167542794364	2.6712457774481844	0.8064182140210118	4.114073587373702	y
Cragig|Pro-3	Procro|Neuron-p1	Cragig_G26391	Procro_g5866	2.331471486676363	2.953475916886484	0.7779664509473772	4.111511774993343	n
Cragig|Pro-3	Procro|Neuron-p1	Cragig_G23693	Procro_g3636	2.18860861021089	2.9525325668000844	0.7949871076652173	4.087140954410505	y
Cragig|Pro-3	Procro|Neuron-p1	Cragig_G16953	Procro_g13770	1.842429850424652	3.616229600349997	0.7434893972722239	4.058455424970772	y
Cragig|Pro-3	Procro|Neuron-p1	Cragig_G732	Procro_g28812	2.1553776907573665	3.1001369991551773	0.772209519801019	4.0583584750045665	y
Cragig|Pro-3	Procro|Neuron-p1	Cragig_G5375	Procro_g9008	2.1731339427298355	2.7789010067552167	0.8127564723068602	4.024798456283752	y
Cragig|Pro-3	Procro|Neuron-p1	Cragig_G17022	Procro_g27029	2.279521984503029	2.7037887210498552	0.8075598625906103	4.024321708622605	y
Cragig|Pro-3	Procro|Neuron-p1	Cragig_G550	Procro_g16895	3.443896919081398	1.5871336433031498	0.7971139709590703	4.010304749598792	n
Cragig|Pro-3	Procro|Neuron-p1	Cragig_G22119	Procro_g33015	2.8583353308155197	2.1072809222230826	0.8048656573355986	3.9966539895782467	y
Cragig|Pro-3	Procro|Neuron-p1	Cragig_G12279	Procro_g37775	2.2803019102861435	2.722481952081921	0.793378715152301	3.9691022329102403	y
Cragig|Pro-3	Procro|Neuron-p1	Cragig_G2172	Procro_g24985	2.324138123221722	2.6348979620592186	0.7980036092721808	3.957328694565177	y
Cragig|Pro-3	Procro|Neuron-p1	Cragig_G2035	Procro_g40916	1.7875009477582038	2.9428262418662925	0.8201563651166175	3.8796079536547317	n
Cragig|Pro-3	Procro|Neuron-p1	Cragig_G3304	Procro_g42394	2.1686977974776256	2.768816224973585	0.7853908880261162	3.8778785227343575	y
Cragig|Pro-3	Procro|Neuron-p1	Cragig_G26985	Procro_g18166	2.1825869199619268	2.642506315462193	0.8013747522281172	3.8667078960155683	y
Cragig|Pro-3	Procro|Neuron-p1	Cragig_G22591	Procro_g110	2.3642495003204416	2.2483251710927807	0.8319891992549672	3.8376123073728303	y
Cragig|Pro-3	Procro|Neuron-p1	Cragig_G13381	Procro_g7045	3.003701199009116	1.8644296626238712	0.7849488912986254	3.8212339225354355	y
Cragig|Pro-3	Procro|Neuron-p1	Cragig_G23100	Procro_g22547	1.6337033680516906	3.128902324909638	0.8000967208404516	3.810545197594425	n
Cragig|Pro-3	Procro|Neuron-p1	Cragig_G34618	Procro_g14893	2.2173679498150745	2.430810472184954	0.8146392503768947	3.7865885853161605	n
Cragig|Pro-3	Procro|Neuron-p1	Cragig_G24596	Procro_g16136	2.250887924177082	2.5300903588097974	0.7907664049960942	3.780637009201934	n
Cragig|Pro-3	Procro|Neuron-p1	Cragig_G21360	Procro_g35973	2.21961703698106	2.554823606201477	0.7889368696133576	3.7667322551872164	y
Cragig|Pro-3	Procro|Neuron-p1	Cragig_G27586	Procro_g30785	2.112618889437828	2.6536157719066416	0.7885443569328877	3.7583874460211146	y
Cragig|Pro-3	Procro|Neuron-p1	Cragig_G3773	Procro_g21457	2.7867333500955347	1.8024552640868887	0.8148184505817557	3.739355556035556	y
Cragig|Pro-3	Procro|Neuron-p1	Cragig_G25420	Procro_g750	1.9532725290709672	2.7508140952992863	0.793592171341735	3.733126318413602	y
Cragig|Pro-3	Procro|Neuron-p1	Cragig_G32582	Procro_g27863	2.071129437809928	2.571888733526285	0.8028111983235051	3.727466981968234	y
