Cragig_G12931	Procro_g24553
Cragig_G28177	Procro_g20721
Cragig_G28177	Procro_g11936
Cragig_G28177	Procro_g11833
Cragig_G13145	Procro_g11836
Cragig_G30735	Procro_g28621
Cragig_G30735	Procro_g11936
Cragig_G30735	Procro_g20851
Cragig_G30735	Procro_g5113
Cragig_G30735	Procro_g18738
Cragig_G30735	Procro_g36076
Cragig_G30735	Procro_g18912
Cragig_G30735	Procro_g6823
Cragig_G30735	Procro_g6626
Cragig_G30735	Procro_g33235
Cragig_G30735	Procro_g17109
Cragig_G30735	Procro_g23879
Cragig_G1290	Procro_g20721
Cragig_G31914	Procro_g28621
Cragig_G31914	Procro_g11936
Cragig_G31914	Procro_g41898
Cragig_G31914	Procro_g36364
Cragig_G31914	Procro_g11833
Cragig_G31914	Procro_g11835
Cragig_G31914	Procro_g20851
Cragig_G31914	Procro_g5113
Cragig_G31914	Procro_g18738
Cragig_G31914	Procro_g36076
Cragig_G31914	Procro_g18912
Cragig_G31914	Procro_g6823
Cragig_G31914	Procro_g6626
Cragig_G31914	Procro_g33235
Cragig_G31914	Procro_g17109
Cragig_G31914	Procro_g23879
Cragig_G31914	Procro_g35513
Cragig_G15314	Procro_g12694
Cragig_G15314	Procro_g32659
Cragig_G15314	Procro_g11936
Cragig_G15314	Procro_g41898
Cragig_G15314	Procro_g36364
Cragig_G15314	Procro_g28621
Cragig_G15314	Procro_g20721
Cragig_G15314	Procro_g23358
Cragig_G4506	Procro_g11936
Cragig_G23218	Procro_g20721
Cragig_G23218	Procro_g32659
Cragig_G25462	Procro_g35513
Cragig_G25462	Procro_g32659
Cragig_G4192	Procro_g20721
Cragig_G4192	Procro_g32659
Cragig_G4192	Procro_g11936
Cragig_G4192	Procro_g41898
Cragig_G4192	Procro_g36364
Cragig_G17238	Procro_g20721
Cragig_G17238	Procro_g11936
Cragig_G27721	Procro_g35513
Cragig_G27721	Procro_g20851
Cragig_G27721	Procro_g5113
Cragig_G27721	Procro_g18738
Cragig_G27721	Procro_g36076
Cragig_G27721	Procro_g18912
Cragig_G27721	Procro_g6823
Cragig_G27721	Procro_g6626
Cragig_G27721	Procro_g33235
Cragig_G27721	Procro_g17109
Cragig_G27721	Procro_g23879
Cragig_G27721	Procro_g32659
Cragig_G27721	Procro_g11936
Cragig_G27721	Procro_g20721
Cragig_G5660	Procro_g11836
Cragig_G24453	Procro_g11936
Cragig_G35345	Procro_g20721
Cragig_G28393	Procro_g20721
Cragig_G28393	Procro_g32659
Cragig_G28393	Procro_g11936
Cragig_G25469	Procro_g20721
Cragig_G25469	Procro_g35513
Cragig_G25469	Procro_g28621
Cragig_G25469	Procro_g12694
Cragig_G25469	Procro_g11833
Cragig_G25469	Procro_g32659
Cragig_G25469	Procro_g11836
Cragig_G25615	Procro_g32659
Cragig_G25615	Procro_g20721
Cragig_G25615	Procro_g28621
Cragig_G25615	Procro_g12694
Cragig_G25615	Procro_g11833
Cragig_G25615	Procro_g11835
Cragig_G25615	Procro_g35513
Cragig_G24378	Procro_g20721
Cragig_G22831	Procro_g11936
Cragig_G22831	Procro_g11833
Cragig_G22831	Procro_g11835
Cragig_G22831	Procro_g20851
Cragig_G22831	Procro_g5113
Cragig_G22831	Procro_g18738
Cragig_G22831	Procro_g36076
Cragig_G22831	Procro_g18912
Cragig_G22831	Procro_g6823
Cragig_G22831	Procro_g6626
Cragig_G22831	Procro_g33235
Cragig_G22831	Procro_g17109
Cragig_G22831	Procro_g23879
Cragig_G22831	Procro_g35513
Cragig_G22831	Procro_g41898
Cragig_G22831	Procro_g23358
Cragig_G22831	Procro_g36364
Cragig_G22831	Procro_g11836
Cragig_G25465	Procro_g32659
Cragig_G25465	Procro_g20721
Cragig_G7727	Procro_g11936
Cragig_G15313	Procro_g20721
Cragig_G15313	Procro_g32659
Cragig_G15313	Procro_g28621
Cragig_G15313	Procro_g11936
Cragig_G15313	Procro_g12694
Cragig_G15313	Procro_g11833
Cragig_G15313	Procro_g11835
Cragig_G15313	Procro_g35513
Cragig_G15313	Procro_g41898
Cragig_G15313	Procro_g36364
Cragig_G28392	Procro_g32659
Cragig_G28392	Procro_g28621
Cragig_G28392	Procro_g11936
Cragig_G2264	Procro_g20721
Cragig_G2260	Procro_g20721
Cragig_G15170	Procro_g12694
Cragig_G15170	Procro_g11833
Cragig_G15170	Procro_g11835
Cragig_G15170	Procro_g20851
Cragig_G15170	Procro_g5113
Cragig_G15170	Procro_g18738
Cragig_G15170	Procro_g36076
Cragig_G15170	Procro_g18912
Cragig_G15170	Procro_g6823
Cragig_G15170	Procro_g6626
Cragig_G15170	Procro_g33235
Cragig_G15170	Procro_g17109
Cragig_G15170	Procro_g23879
Cragig_G15170	Procro_g11836
Cragig_G15170	Procro_g35513
Cragig_G15170	Procro_g32659
Cragig_G15170	Procro_g20721
Cragig_G14930	Procro_g20721
Cragig_G14986	Procro_g20721
Cragig_G5788	Procro_g11936
Cragig_G4507	Procro_g11936
Cragig_G4507	Procro_g11833
Cragig_G4507	Procro_g11835
Cragig_G4507	Procro_g20851
Cragig_G4507	Procro_g5113
Cragig_G4507	Procro_g18738
Cragig_G4507	Procro_g36076
Cragig_G4507	Procro_g18912
Cragig_G4507	Procro_g6823
Cragig_G4507	Procro_g6626
Cragig_G4507	Procro_g33235
Cragig_G4507	Procro_g17109
Cragig_G4507	Procro_g23879
Cragig_G4507	Procro_g35513
Cragig_G25260	Procro_g32659
Cragig_G2265	Procro_g41898
Cragig_G2265	Procro_g29410
Cragig_G2265	Procro_g36364
Cragig_G25670	Procro_g20851
Cragig_G25670	Procro_g5113
Cragig_G25670	Procro_g18738
Cragig_G25670	Procro_g36076
Cragig_G25670	Procro_g18912
Cragig_G25670	Procro_g6823
Cragig_G25670	Procro_g6626
Cragig_G25670	Procro_g33235
Cragig_G25670	Procro_g17109
Cragig_G25670	Procro_g23879
Cragig_G15315	Procro_g12694
Cragig_G15315	Procro_g32659
Cragig_G15315	Procro_g20721
Cragig_G15315	Procro_g41898
Cragig_G15315	Procro_g36364
Cragig_G15315	Procro_g28621
Cragig_G15315	Procro_g11833
Cragig_G15315	Procro_g11835
Cragig_G15315	Procro_g35513
Cragig_G15315	Procro_g23358
Cragig_G28184	Procro_g11936
Cragig_G21594	Procro_g20721
Cragig_G21594	Procro_g11936
Cragig_G35346	Procro_g20721
Cragig_G28182	Procro_g20721
Cragig_G28182	Procro_g11833
Cragig_G7471	Procro_g12694
Cragig_G7471	Procro_g32659
Cragig_G7471	Procro_g11936
Cragig_G7471	Procro_g20721
Cragig_G7471	Procro_g28621
Cragig_G7471	Procro_g35513
Cragig_G1287	Procro_g20721
Cragig_G28183	Procro_g20721
Cragig_G28183	Procro_g11833
Procro_g13474	Cragig_G2265
Procro_g13474	Cragig_G27723
Procro_g13474	Cragig_G25468
Procro_g13474	Cragig_G27722
Procro_g13474	Cragig_G30750
Procro_g13474	Cragig_G15313
Cragig_G1201	Procro_g20721
Cragig_G28181	Procro_g11936
Cragig_G15156	Procro_g12694
Cragig_G15156	Procro_g11833
Cragig_G15156	Procro_g11835
Cragig_G15156	Procro_g20851
Cragig_G15156	Procro_g5113
Cragig_G15156	Procro_g18738
Cragig_G15156	Procro_g36076
Cragig_G15156	Procro_g18912
Cragig_G15156	Procro_g6823
Cragig_G15156	Procro_g6626
Cragig_G15156	Procro_g33235
Cragig_G15156	Procro_g17109
Cragig_G15156	Procro_g23879
Cragig_G15156	Procro_g11836
Cragig_G15156	Procro_g35513
Cragig_G15156	Procro_g20721
Cragig_G15156	Procro_g32659
Cragig_G2261	Procro_g20721
Cragig_G2261	Procro_g28621
Cragig_G2261	Procro_g12694
Cragig_G2261	Procro_g11833
Cragig_G2261	Procro_g11835
Cragig_G2261	Procro_g20851
Cragig_G2261	Procro_g5113
Cragig_G2261	Procro_g18738
Cragig_G2261	Procro_g36076
Cragig_G2261	Procro_g18912
Cragig_G2261	Procro_g6823
Cragig_G2261	Procro_g6626
Cragig_G2261	Procro_g33235
Cragig_G2261	Procro_g17109
Cragig_G2261	Procro_g23879
Cragig_G2261	Procro_g35513
Cragig_G25460	Procro_g12694
Cragig_G25460	Procro_g11833
Cragig_G25460	Procro_g11835
Cragig_G25460	Procro_g20851
Cragig_G25460	Procro_g5113
Cragig_G25460	Procro_g18738
Cragig_G25460	Procro_g36076
Cragig_G25460	Procro_g18912
Cragig_G25460	Procro_g6823
Cragig_G25460	Procro_g6626
Cragig_G25460	Procro_g33235
Cragig_G25460	Procro_g17109
Cragig_G25460	Procro_g23879
Cragig_G25460	Procro_g11836
Cragig_G25460	Procro_g35513
Cragig_G25460	Procro_g28621
Cragig_G25460	Procro_g20721
Cragig_G25460	Procro_g32659
Cragig_G16463	Procro_g12694
Cragig_G16463	Procro_g11835
Cragig_G16463	Procro_g20851
Cragig_G16463	Procro_g5113
Cragig_G16463	Procro_g18738
Cragig_G16463	Procro_g36076
Cragig_G16463	Procro_g18912
Cragig_G16463	Procro_g6823
Cragig_G16463	Procro_g6626
Cragig_G16463	Procro_g33235
Cragig_G16463	Procro_g17109
Cragig_G16463	Procro_g23879
Cragig_G16463	Procro_g11836
Cragig_G16463	Procro_g35513
Cragig_G16463	Procro_g20721
Cragig_G16463	Procro_g32659
Cragig_G16463	Procro_g28621
Cragig_G16463	Procro_g11936
Cragig_G30750	Procro_g32659
Cragig_G30750	Procro_g41898
Cragig_G30750	Procro_g20721
Cragig_G25468	Procro_g35513
Cragig_G25468	Procro_g28621
Cragig_G25468	Procro_g12694
Cragig_G25468	Procro_g11833
Cragig_G25468	Procro_g41898
Cragig_G25468	Procro_g36364
Cragig_G25468	Procro_g32659
Cragig_G25468	Procro_g11836
Cragig_G27722	Procro_g28621
Cragig_G27722	Procro_g20851
Cragig_G27722	Procro_g5113
Cragig_G27722	Procro_g18738
Cragig_G27722	Procro_g36076
Cragig_G27722	Procro_g18912
Cragig_G27722	Procro_g6823
Cragig_G27722	Procro_g6626
Cragig_G27722	Procro_g33235
Cragig_G27722	Procro_g17109
Cragig_G27722	Procro_g23879
Cragig_G27722	Procro_g41898
Cragig_G27722	Procro_g36364
Cragig_G15161	Procro_g32659
Cragig_G15161	Procro_g20721
Cragig_G15161	Procro_g11835
Cragig_G15161	Procro_g41898
Cragig_G15161	Procro_g23358
Cragig_G15161	Procro_g36364
Cragig_G23342	Procro_g40439
Cragig_G23342	Procro_g23362
Cragig_G23005	Procro_g23434
Cragig_G24255	Procro_g23439
Cragig_G9994	Procro_g2070
Cragig_G28220	Procro_g2070
Cragig_G10030	Procro_g2070
Cragig_G10006	Procro_g2070
Cragig_G19805	Procro_g23468
Cragig_G19801	Procro_g23468
Cragig_G19803	Procro_g23468
Cragig_G420	Procro_g23531
Cragig_G63	Procro_g2356
Cragig_G63	Procro_g41653
Cragig_G21456	Procro_g23561
Cragig_G4153	Procro_g23617
Cragig_G4153	Procro_g23618
Cragig_G27498	Procro_g18749
Cragig_G27498	Procro_g2364
Cragig_G21676	Procro_g23686
Cragig_G32330	Procro_g23930
Cragig_G32330	Procro_g23704
Cragig_G35149	Procro_g23709
Cragig_G17904	Procro_g37554
Cragig_G25633	Procro_g23720
Cragig_G23858	Procro_g38258
Cragig_G13507	Procro_g2377
Cragig_G11756	Procro_g23807
Procro_g8271	Cragig_G14822
Cragig_G14822	Procro_g23808
Cragig_G21621	Procro_g23809
Cragig_G16225	Procro_g23817
Cragig_G21117	Procro_g23827
Cragig_G14326	Procro_g23840
Cragig_G10362	Procro_g23849
Cragig_G10362	Procro_g23850
Cragig_G10362	Procro_g23848
Cragig_G10362	Procro_g39531
Cragig_G10362	Procro_g40676
Cragig_G5920	Procro_g23880
Cragig_G34697	Procro_g23906
Cragig_G34697	Procro_g36884
Cragig_G32051	Procro_g23910
Cragig_G32051	Procro_g39464
Cragig_G23688	Procro_g23912
Cragig_G32084	Procro_g23931
Cragig_G32084	Procro_g37283
Cragig_G32086	Procro_g23931
Cragig_G32086	Procro_g37283
Procro_g6190	Cragig_G25350
Procro_g7794	Cragig_G33305
Cragig_G17069	Procro_g28701
Cragig_G33531	Procro_g28701
Cragig_G17069	Procro_g21246
Cragig_G33531	Procro_g21246
Cragig_G17069	Procro_g4174
Cragig_G33531	Procro_g4174
Procro_g17458	Cragig_G4057
Cragig_G9728	Procro_g28701
Cragig_G9728	Procro_g21246
Cragig_G9728	Procro_g4174
Cragig_G9728	Procro_g4989
Cragig_G9728	Procro_g20989
Cragig_G4057	Procro_g28701
Cragig_G4057	Procro_g21246
Cragig_G4057	Procro_g4174
Cragig_G4057	Procro_g4989
Procro_g8198	Cragig_G33305
Procro_g4989	Cragig_G17069
Procro_g4989	Cragig_G33531
Cragig_G2855	Procro_g24047
Cragig_G2855	Procro_g24445
Cragig_G2856	Procro_g24047
Cragig_G2856	Procro_g24445
Cragig_G2855	Procro_g36372
Cragig_G2856	Procro_g36372
Procro_g1382	Cragig_G12236
Cragig_G21568	Procro_g29465
Procro_g8709	Cragig_G21568
Procro_g4873	Cragig_G21568
Cragig_G12236	Procro_g1322
Cragig_G12236	Procro_g42554
Cragig_G13038	Procro_g24081
Cragig_G5840	Procro_g24097
Cragig_G13019	Procro_g24103
Cragig_G12679	Procro_g24145
Cragig_G13117	Procro_g24150
Cragig_G22128	Procro_g24151
Cragig_G641	Procro_g24152
Cragig_G23098	Procro_g24156
Cragig_G29303	Procro_g24157
Cragig_G25035	Procro_g2418
Cragig_G24543	Procro_g24182
Cragig_G18682	Procro_g24191
Cragig_G15570	Procro_g24319
Cragig_G13853	Procro_g24333
Cragig_G13853	Procro_g25676
Cragig_G12933	Procro_g24380
Cragig_G20085	Procro_g25533
Cragig_G20085	Procro_g41616
Cragig_G20085	Procro_g38824
Cragig_G20085	Procro_g24432
Cragig_G20085	Procro_g12017
Cragig_G20085	Procro_g33927
Cragig_G20085	Procro_g34689
Cragig_G20085	Procro_g747
Cragig_G20085	Procro_g21603
Cragig_G20085	Procro_g33361
Cragig_G20085	Procro_g1833
Cragig_G20085	Procro_g24779
Cragig_G20085	Procro_g23309
Cragig_G20085	Procro_g37141
Cragig_G20085	Procro_g28440
Procro_g13470	Cragig_G20085
Cragig_G29218	Procro_g37141
Procro_g9315	Cragig_G20085
Procro_g17685	Cragig_G20085
Cragig_G26286	Procro_g24458
Cragig_G15955	Procro_g24469
Cragig_G22850	Procro_g37466
Cragig_G22850	Procro_g24470
Cragig_G23831	Procro_g24484
Cragig_G5199	Procro_g24546
Cragig_G2580	Procro_g2455
Cragig_G21955	Procro_g24568
Procro_g5875	Cragig_G13590
Cragig_G13590	Procro_g24574
Cragig_G175	Procro_g24578
Cragig_G32233	Procro_g24631
Cragig_G16424	Procro_g24685
Cragig_G14754	Procro_g24686
Cragig_G28808	Procro_g24687
Cragig_G34257	Procro_g35745
Cragig_G34257	Procro_g32035
Cragig_G34257	Procro_g9677
Cragig_G27459	Procro_g35745
Cragig_G27459	Procro_g32035
Cragig_G27459	Procro_g9677
Cragig_G34257	Procro_g24746
Cragig_G27459	Procro_g24746
Cragig_G27096	Procro_g35745
Cragig_G27096	Procro_g32035
Cragig_G27096	Procro_g9677
Cragig_G27096	Procro_g24746
Cragig_G34866	Procro_g24750
Cragig_G10286	Procro_g24753
Cragig_G13194	Procro_g24806
Cragig_G32978	Procro_g24832
Cragig_G23262	Procro_g24832
Cragig_G2086	Procro_g24853
Cragig_G27439	Procro_g24862
Cragig_G31165	Procro_g24869
Cragig_G31167	Procro_g24869
Cragig_G23658	Procro_g24870
Cragig_G24494	Procro_g24920
Cragig_G2172	Procro_g24985
Cragig_G2926	Procro_g24999
Cragig_G6196	Procro_g25000
Cragig_G16952	Procro_g25013
Cragig_G16952	Procro_g12605
Procro_g8545	Cragig_G16952
Cragig_G27284	Procro_g3845
Cragig_G27284	Procro_g25025
Cragig_G1753	Procro_g25077
Cragig_G6058	Procro_g25077
Cragig_G29638	Procro_g2509
Cragig_G22892	Procro_g25102
Cragig_G15483	Procro_g25185
Cragig_G22843	Procro_g25188
Procro_g17160	Cragig_G22843
Cragig_G26993	Procro_g25210
Cragig_G20731	Procro_g25238
Cragig_G20731	Procro_g37560
Cragig_G15199	Procro_g37560
Cragig_G15199	Procro_g24703
Cragig_G15199	Procro_g2521
Procro_g10780	Cragig_G13962
Procro_g10780	Cragig_G20004
Cragig_G33559	Procro_g25294
Cragig_G30856	Procro_g25294
Cragig_G33559	Procro_g2066
Cragig_G30856	Procro_g2066
Procro_g10439	Cragig_G20731
Procro_g10439	Cragig_G15199
Cragig_G32944	Procro_g24703
Cragig_G34171	Procro_g24703
Cragig_G35523	Procro_g25694
Cragig_G21798	Procro_g25694
Cragig_G27578	Procro_g41643
Procro_g18181	Cragig_G15199
Cragig_G28387	Procro_g37560
Cragig_G8353	Procro_g25694
Procro_g8122	Cragig_G8353
Procro_g8122	Cragig_G35523
Procro_g8122	Cragig_G21798
Cragig_G13287	Procro_g21035
Cragig_G13287	Procro_g40107
Cragig_G32831	Procro_g38364
Cragig_G12984	Procro_g25267
Procro_g18465	Cragig_G18679
Cragig_G34826	Procro_g25298
Cragig_G34826	Procro_g43208
Cragig_G34826	Procro_g5224
Cragig_G21933	Procro_g25358
Cragig_G921	Procro_g25358
Cragig_G15033	Procro_g2537
Cragig_G30766	Procro_g25375
Cragig_G30766	Procro_g25377
Cragig_G30766	Procro_g35524
Cragig_G30766	Procro_g32753
Cragig_G65	Procro_g25451
Cragig_G3998	Procro_g25483
Cragig_G603	Procro_g25624
Cragig_G603	Procro_g15223
Cragig_G603	Procro_g10125
Cragig_G603	Procro_g2297
Cragig_G523	Procro_g25624
Cragig_G9168	Procro_g25624
Cragig_G9183	Procro_g25624
Cragig_G521	Procro_g25624
Cragig_G521	Procro_g15223
Cragig_G521	Procro_g10125
Cragig_G27516	Procro_g32323
Cragig_G27516	Procro_g28392
Cragig_G522	Procro_g25624
Cragig_G522	Procro_g15223
Cragig_G522	Procro_g10125
Cragig_G13586	Procro_g25558
Cragig_G16865	Procro_g25569
Cragig_G16866	Procro_g25569
Cragig_G27645	Procro_g25595
Cragig_G5251	Procro_g25601
Cragig_G20285	Procro_g2847
Cragig_G20285	Procro_g25618
Cragig_G16455	Procro_g25649
Cragig_G32046	Procro_g25653
Cragig_G35411	Procro_g33477
Cragig_G35411	Procro_g37930
Cragig_G35411	Procro_g33475
Cragig_G8289	Procro_g39859
Cragig_G20170	Procro_g39859
Cragig_G8289	Procro_g40886
Cragig_G20170	Procro_g40886
Cragig_G8289	Procro_g25562
Cragig_G20170	Procro_g25562
Cragig_G10118	Procro_g36445
Cragig_G10118	Procro_g19797
Cragig_G10118	Procro_g35978
Cragig_G10118	Procro_g12383
Procro_g5023	Cragig_G8289
Procro_g5023	Cragig_G20170
Cragig_G19972	Procro_g40886
Cragig_G9980	Procro_g34538
Cragig_G9675	Procro_g34975
Procro_g795	Cragig_G10118
Cragig_G8706	Procro_g34975
Procro_g9570	Cragig_G14509
Procro_g19241	Cragig_G14509
Procro_g9570	Cragig_G10108
Procro_g19241	Cragig_G10108
Cragig_G16586	Procro_g34975
Cragig_G34893	Procro_g34975
Procro_g18314	Cragig_G23792
Procro_g18314	Cragig_G1526
Procro_g18314	Cragig_G9536
Cragig_G12946	Procro_g29801
Cragig_G12946	Procro_g24617
Cragig_G12946	Procro_g25728
Cragig_G6594	Procro_g25782
Cragig_G6594	Procro_g34756
Cragig_G14845	Procro_g25811
Cragig_G6837	Procro_g25836
Cragig_G19868	Procro_g25845
Cragig_G14055	Procro_g25878
Cragig_G3292	Procro_g25903
Cragig_G20500	Procro_g2591
Cragig_G12126	Procro_g25911
Cragig_G13575	Procro_g25912
Cragig_G6923	Procro_g25920
Cragig_G511	Procro_g25945
Cragig_G4502	Procro_g25967
Cragig_G16481	Procro_g26019
Cragig_G16481	Procro_g41786
Cragig_G16478	Procro_g26019
Cragig_G16478	Procro_g41786
Cragig_G16480	Procro_g26019
Cragig_G16480	Procro_g41786
Cragig_G1683	Procro_g26020
Cragig_G23865	Procro_g26052
Cragig_G24666	Procro_g26063
Cragig_G24667	Procro_g26063
Cragig_G2773	Procro_g29236
Cragig_G7369	Procro_g29236
Cragig_G33623	Procro_g29236
Cragig_G17682	Procro_g29236
Cragig_G27421	Procro_g29236
Cragig_G29822	Procro_g29236
Cragig_G34030	Procro_g29236
Cragig_G2773	Procro_g1328
Cragig_G7369	Procro_g1328
Cragig_G33623	Procro_g1328
Cragig_G17682	Procro_g1328
Cragig_G27421	Procro_g1328
Cragig_G29822	Procro_g1328
Cragig_G34030	Procro_g1328
Cragig_G2773	Procro_g33085
Cragig_G7369	Procro_g33085
Cragig_G33623	Procro_g33085
Cragig_G17682	Procro_g33085
Cragig_G27421	Procro_g33085
Cragig_G29822	Procro_g33085
Cragig_G34030	Procro_g33085
Procro_g5247	Cragig_G29798
Cragig_G10869	Procro_g33382
Procro_g1328	Cragig_G10869
Cragig_G26504	Procro_g4480
Cragig_G26504	Procro_g7753
Cragig_G33797	Procro_g39130
Cragig_G29798	Procro_g1328
Cragig_G29798	Procro_g33085
Cragig_G29798	Procro_g34765
Cragig_G29798	Procro_g33382
Cragig_G29798	Procro_g11181
Cragig_G29798	Procro_g29694
Cragig_G29798	Procro_g22563
Cragig_G29798	Procro_g38599
Cragig_G679	Procro_g41923
Cragig_G679	Procro_g22488
Cragig_G679	Procro_g1184
Cragig_G679	Procro_g39121
Cragig_G29129	Procro_g41923
Cragig_G29129	Procro_g22488
Cragig_G29129	Procro_g1184
Cragig_G29129	Procro_g39121
Cragig_G679	Procro_g39130
Cragig_G29129	Procro_g39130
Cragig_G679	Procro_g23307
Cragig_G29129	Procro_g23307
Cragig_G679	Procro_g4480
Cragig_G679	Procro_g7753
Cragig_G29129	Procro_g4480
Cragig_G29129	Procro_g7753
Procro_g43121	Cragig_G13947
Procro_g43121	Cragig_G33833
Cragig_G13947	Procro_g40699
Cragig_G33833	Procro_g40699
Cragig_G18313	Procro_g29236
Procro_g15870	Cragig_G7591
Procro_g13406	Cragig_G7591
Procro_g11607	Cragig_G7591
Procro_g15870	Cragig_G9571
Procro_g15870	Cragig_G34023
Procro_g13406	Cragig_G9571
Procro_g13406	Cragig_G34023
Procro_g11607	Cragig_G9571
Procro_g11607	Cragig_G34023
Procro_g15870	Cragig_G2773
Procro_g15870	Cragig_G7369
Procro_g15870	Cragig_G33623
Procro_g15870	Cragig_G17682
Procro_g15870	Cragig_G27421
Procro_g15870	Cragig_G29822
Procro_g15870	Cragig_G34030
Procro_g13406	Cragig_G2773
Procro_g13406	Cragig_G7369
Procro_g13406	Cragig_G33623
Procro_g13406	Cragig_G17682
Procro_g13406	Cragig_G27421
Procro_g13406	Cragig_G29822
Procro_g13406	Cragig_G34030
Procro_g11607	Cragig_G2773
Procro_g11607	Cragig_G7369
Procro_g11607	Cragig_G33623
Procro_g11607	Cragig_G17682
Procro_g11607	Cragig_G27421
Procro_g11607	Cragig_G29822
Procro_g11607	Cragig_G34030
Procro_g15870	Cragig_G18313
Procro_g13406	Cragig_G18313
Procro_g11607	Cragig_G18313
Procro_g15870	Cragig_G13947
Procro_g15870	Cragig_G33833
Procro_g13406	Cragig_G13947
Procro_g13406	Cragig_G33833
Procro_g11607	Cragig_G13947
Procro_g11607	Cragig_G33833
Procro_g15870	Cragig_G9525
Procro_g13406	Cragig_G9525
Procro_g11607	Cragig_G9525
Procro_g14615	Cragig_G29798
Cragig_G8216	Procro_g4762
Cragig_G8216	Procro_g34765
Cragig_G8216	Procro_g33382
Cragig_G8216	Procro_g5247
Cragig_G8216	Procro_g36293
Cragig_G8216	Procro_g26080
Cragig_G8216	Procro_g25905
Cragig_G8216	Procro_g25607
Cragig_G8216	Procro_g23976
Procro_g31837	Cragig_G29798
Procro_g9306	Cragig_G29798
Procro_g31837	Cragig_G10869
Procro_g9306	Cragig_G10869
Cragig_G33203	Procro_g34765
Cragig_G33203	Procro_g33382
Cragig_G33203	Procro_g36293
Cragig_G33203	Procro_g26080
Cragig_G33203	Procro_g25905
Cragig_G33203	Procro_g25607
Cragig_G33203	Procro_g23976
Procro_g17981	Cragig_G29798
Procro_g17981	Cragig_G10869
Cragig_G21632	Procro_g26098
Cragig_G21632	Procro_g35865
Cragig_G23221	Procro_g26126
Cragig_G24736	Procro_g26152
Cragig_G11948	Procro_g26205
Cragig_G7838	Procro_g23264
Cragig_G7838	Procro_g21941
Cragig_G7838	Procro_g26225
Cragig_G7838	Procro_g26224
Cragig_G7838	Procro_g13202
Cragig_G7838	Procro_g13203
Cragig_G7838	Procro_g29846
Cragig_G9009	Procro_g21941
Cragig_G9009	Procro_g13202
Cragig_G9009	Procro_g13203
Cragig_G7167	Procro_g29846
Cragig_G7167	Procro_g39008
Cragig_G7167	Procro_g21941
Cragig_G7167	Procro_g39007
Cragig_G7167	Procro_g13202
Cragig_G7167	Procro_g13203
Cragig_G7157	Procro_g29846
Cragig_G7157	Procro_g39008
Cragig_G7157	Procro_g21941
Cragig_G7157	Procro_g39007
Cragig_G7157	Procro_g13202
Cragig_G7157	Procro_g13203
Cragig_G31482	Procro_g29846
Cragig_G8560	Procro_g23264
Cragig_G8560	Procro_g21941
Cragig_G8560	Procro_g26225
Cragig_G8560	Procro_g26224
Cragig_G8560	Procro_g13202
Cragig_G8560	Procro_g13203
Cragig_G8560	Procro_g5407
Cragig_G8560	Procro_g42538
Cragig_G8244	Procro_g21941
Cragig_G8245	Procro_g21941
Cragig_G7522	Procro_g29846
Cragig_G7522	Procro_g39008
Cragig_G7836	Procro_g21941
Cragig_G7836	Procro_g29846
Cragig_G7836	Procro_g13202
Cragig_G7836	Procro_g13203
Cragig_G7159	Procro_g39008
Cragig_G7520	Procro_g39008
Cragig_G7159	Procro_g21941
Cragig_G7520	Procro_g21941
Cragig_G7159	Procro_g39007
Cragig_G7520	Procro_g39007
Cragig_G7166	Procro_g39008
Cragig_G7166	Procro_g39007
Cragig_G7166	Procro_g21941
Cragig_G7166	Procro_g13202
Cragig_G7166	Procro_g13203
Cragig_G32448	Procro_g21941
Cragig_G32448	Procro_g13202
Cragig_G32448	Procro_g13203
Cragig_G7513	Procro_g29846
Cragig_G7513	Procro_g39008
Cragig_G7513	Procro_g21941
Cragig_G7513	Procro_g39007
Cragig_G7513	Procro_g13202
Cragig_G7513	Procro_g13203
Cragig_G28701	Procro_g5407
Cragig_G28701	Procro_g42538
Cragig_G28701	Procro_g29846
Cragig_G31481	Procro_g29846
Cragig_G8716	Procro_g23264
Cragig_G28703	Procro_g23264
Cragig_G28703	Procro_g21941
Cragig_G28703	Procro_g26225
Cragig_G28703	Procro_g26224
Cragig_G28703	Procro_g13202
Cragig_G28703	Procro_g13203
Cragig_G28703	Procro_g5407
Cragig_G28703	Procro_g42538
Cragig_G28703	Procro_g29846
Cragig_G8521	Procro_g23264
Cragig_G8521	Procro_g21941
Cragig_G8521	Procro_g26225
Cragig_G8521	Procro_g26224
Cragig_G8521	Procro_g13202
Cragig_G8521	Procro_g13203
Cragig_G20089	Procro_g21941
Cragig_G20089	Procro_g13202
Cragig_G20089	Procro_g13203
Cragig_G20089	Procro_g23264
Cragig_G7837	Procro_g21941
Cragig_G28702	Procro_g23264
Cragig_G28702	Procro_g21941
Cragig_G28702	Procro_g26225
Cragig_G28702	Procro_g26224
